	gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	group	FC_4
FBgn0030107	FBgn0030107	1.92848463637419	1.24529812027718	1.33018239550465	0.936185988091306	0.34917743621765	NA	No-Change	
FBgn0030108	FBgn0030108	1.13924637747744	-1.62084115912023	1.77117963911528	-0.915119575296077	0.360128859470811	NA	No-Change	
FBgn0030109	FBgn0030109	2441.95166639698	-0.0408779301773096	0.109103018095831	-0.37467277157635	0.70790384469483	0.923521381309565	No-Change	
FBgn0030114	FBgn0030114	1023.00599777203	-0.285507314739454	0.19358835227781	-1.47481659604053	0.140261858139363	0.486157004622043	No-Change	
FBgn0030117	FBgn0030117	3.1172530050745	0.854052296937346	1.49377105982459	0.571742430890071	0.567496484012211	NA	No-Change	
FBgn0030120	FBgn0030120	19.4363401576824	-0.857522983469753	0.48556023415989	-1.76604862412884	0.0773876916135795	0.345312026052593	No-Change	
FBgn0030121	FBgn0030121	421.59015713861	-0.104125160466647	0.172388181852858	-0.604015654365001	0.545833234473697	0.857364782600491	No-Change	
FBgn0030122	FBgn0030122	407.929759235022	0.0410472906794642	0.174515382726082	0.235207292550777	0.814047846122191	0.958124901340926	No-Change	
FBgn0030136	FBgn0030136	18640.1193010885	-0.151219687884918	0.149840938531503	-1.00920141963156	0.312878045947836	0.718945158998303	No-Change	
FBgn0030137	FBgn0030137	78.9777969318101	-0.209190259033358	0.263502427814546	-0.793883611503521	0.427263191247409	0.799085431149325	No-Change	
FBgn0030141	FBgn0030141	711.121008831987	0.11095940055229	0.138067660407841	0.803659598667233	0.42159359301456	0.79587407739422	No-Change	
FBgn0030142	FBgn0030142	521.049182926637	0.203839744812696	0.108214012220042	1.88367236950987	0.0596093060917418	0.294675042009205	No-Change	
FBgn0030144	FBgn0030144	634.179547198653	-0.0782447694587714	0.163965420895753	-0.477202870161987	0.633217667520256	0.897757406110305	No-Change	
FBgn0030145	FBgn0030145	464.403612387097	0.661976758525104	0.145123856174839	4.56146064453788	5.07989984729284e-06	0.000148508244501202	No-Change	
FBgn0030148	FBgn0030148	3.06259741383222	-0.319714585818979	0.982684626548158	-0.325348109842757	0.744917623265364	NA	No-Change	
FBgn0030151	FBgn0030151	1457.50054184643	0.205749407818127	0.118045969680253	1.7429600381566	0.0813405954824248	0.357493814670812	No-Change	
FBgn0030156	FBgn0030156	0.596681626897306	-0.970345504763722	2.33101311331175	-0.416276296011531	0.677207835836906	NA	No-Change	
FBgn0030157	FBgn0030157	0.684843371763852	2.25837404772265	2.32014299308398	0.973377095487022	0.330365918263366	NA	No-Change	
FBgn0030158	FBgn0030158	0.590552735784405	0.215688398498146	2.33842661051803	0.0922365480823727	0.926510100628583	NA	No-Change	
FBgn0030160	FBgn0030160	24.765123785629	0.916554856041808	0.359497386984749	2.54954525185656	0.0107863511815482	0.0906310062608186	No-Change	
FBgn0030167	FBgn0030167	1.01805862380697	1.74208666531559	1.97133182416836	0.883710516899164	0.376852501625363	NA	No-Change	
FBgn0030170	FBgn0030170	235.617809333129	-0.23745221372436	0.182731273760977	-1.29946127358014	0.193785675409864	0.57828755935404	No-Change	
FBgn0030171	FBgn0030171	53.7832953192128	-0.210113832303601	0.309779203585417	-0.678269651002138	0.49760073763499	0.836537587481548	No-Change	
FBgn0030172	FBgn0030172	1.6186769573103	2.12062067847709	1.47778541755924	1.43499905553242	0.151287366734125	NA	No-Change	
FBgn0030173	FBgn0030173	2.4142669285532	2.93120617720235	1.3457569853009	2.17810957640836	0.0293978798099956	NA	NA	NA
FBgn0030174	FBgn0030174	5.63345247296783	0.14293105745572	0.831401021179428	0.171915903173847	0.863503643803691	0.969126805952832	No-Change	
FBgn0030177	FBgn0030177	544.948135615079	-0.176458494560481	0.117050907230533	-1.50753632530968	0.131673240091868	0.471819834953025	No-Change	
FBgn0030178	FBgn0030178	94.5214598880011	-0.05672966940864	0.203315975811025	-0.279022192832343	0.780227793437473	0.950671347048418	No-Change	
FBgn0030181	FBgn0030181	0.929140038448119	0.819283975264877	1.70639045764526	0.480126908583076	0.631137155522315	NA	No-Change	
FBgn0030182	FBgn0030182	3.134088003269	0.119152921485154	1.00216498124961	0.118895514924679	0.905358135129388	NA	No-Change	
FBgn0030183	FBgn0030183	94.7696435482099	-0.0569917980852697	0.271149583073441	-0.210185822302494	0.833522644577229	0.962964639029023	No-Change	
FBgn0030186	FBgn0030186	1.27778785461736	0.762005112488683	1.6239366487034	0.469233275261749	0.638902903211675	NA	No-Change	
FBgn0030187	FBgn0030187	2.80182407006702	-0.383379859938713	1.09831940376569	-0.349060445098449	0.727043931309072	NA	No-Change	
FBgn0030189	FBgn0030189	353.911176027394	0.356566573766728	0.153529628817747	2.32246099018453	0.0202081265872818	0.143728605039408	No-Change	
FBgn0030192	FBgn0030192	0.277391822383485	0.147407319358415	3.68497048825653	0.0400023066204143	0.968091287349352	NA	No-Change	
FBgn0030193	FBgn0030193	0.816604567889805	1.33370943413031	2.10904604142684	0.632375684519439	0.527141418781021	NA	No-Change	
FBgn0030195	FBgn0030195	15.8547881604403	-0.362675023352463	0.450344700788226	-0.80532761397588	0.420630650817791	0.795422562709895	No-Change	
FBgn0030196	FBgn0030196	247.173440858913	0.312367837256668	0.147743583254221	2.11425654080136	0.0344933620502422	0.207171674859799	No-Change	
FBgn0030200	FBgn0030200	0.572073305554521	1.72256873579586	2.26943611036346	0.75902940291189	0.447834968192274	NA	No-Change	
FBgn0030204	FBgn0030204	0.434349896334605	0.594320237951821	2.80795070542569	0.2116562220282	0.83237524400884	NA	No-Change	
FBgn0030205	FBgn0030205	13080.2828094074	0.0629427966422013	0.160838446008821	0.391341735785916	0.695544653036294	0.919765085691254	No-Change	
FBgn0030206	FBgn0030206	359.704526864247	0.0058836662701679	0.161008836285161	0.0365425054047804	0.97084978691449	0.992762799498372	No-Change	
FBgn0030207	FBgn0030207	3.36911896569673	1.17484340837085	0.958811581227202	1.22531207525377	0.220457660446185	NA	No-Change	
FBgn0030208	FBgn0030208	1085.2408195692	0.0723549692891585	0.0972248380587209	0.744202517935368	0.45675396497048	0.818130912561467	No-Change	
FBgn0030215	FBgn0030215	1.24276891388786	-0.37744755434079	1.80357624051144	-0.209277293558578	0.834231776428715	NA	No-Change	
FBgn0030217	FBgn0030217	110.297798333267	0.0885656180384848	0.199613444240083	0.443685636384108	0.657269881642859	0.905246170529218	No-Change	
FBgn0030218	FBgn0030218	118.909693514116	0.044483245999139	0.197159810631337	0.225620251189614	0.821496788773249	0.961300449113247	No-Change	
FBgn0030219	FBgn0030219	1.67927719090377	0.821006455007987	1.42236454235932	0.577212402698227	0.563795979653898	NA	No-Change	
FBgn0030220	FBgn0030220	0.728681273624449	-2.81982483504446	2.36357400037241	-1.19303429238948	0.232855943101118	NA	No-Change	
FBgn0030222	FBgn0030222	0.343137430414125	2.09333614947815	3.75393710144465	0.557637513071959	0.577091935059477	NA	No-Change	
FBgn0030223	FBgn0030223	1.3597645651567	1.77953893852657	1.56392818419874	1.13786486905618	0.255176912722607	NA	No-Change	
FBgn0030224	FBgn0030224	0.482571247926677	-1.03168633969386	2.4409989944252	-0.422649227652302	0.672551204309978	NA	No-Change	
FBgn0030228	FBgn0030228	383.654494998321	-0.06022403467716	0.144958625848922	-0.415456716180012	0.677807594866445	0.913683958871775	No-Change	
FBgn0030230	FBgn0030230	779.471437036834	-0.136107752483304	0.163756154631183	-0.83116114194212	0.405882603210806	0.784669882418874	No-Change	
FBgn0030234	FBgn0030234	163.94692513653	0.270099453359106	0.178854843406687	1.5101601288199	0.131002569702771	0.470610078788176	No-Change	
FBgn0030235	FBgn0030235	3303.40910729762	-0.0337557848238621	0.207011883696518	-0.163062063013486	0.870469569284426	0.971512731337442	No-Change	
FBgn0030237	FBgn0030237	2009.26220112743	-0.944066674949377	0.114842076487153	-8.22056430732497	2.02547842569386e-16	3.01263264790044e-14	No-Change	
FBgn0030239	FBgn0030239	297.163753542017	0.127886324078374	0.132831023552166	0.962774513501734	0.335660693481366	0.737914821084745	No-Change	
FBgn0030240	FBgn0030240	750.059329732673	-0.252480190705405	0.149844125359937	-1.68495221350138	0.0919977915426057	0.384667010003394	No-Change	
FBgn0030241	FBgn0030241	1195.15163411249	0.350439835848082	0.153644703030519	2.28084554127762	0.0225575884397572	0.154852821694139	No-Change	
FBgn0030242	FBgn0030242	180.058132558143	0.110038933955201	0.166492695886145	0.6609234919858	0.508661379693031	0.842765522188298	No-Change	
FBgn0030243	FBgn0030243	1768.09037562248	-0.277773156712723	0.173710202877574	-1.59906068907472	0.109807118336237	0.427627353814708	No-Change	
FBgn0030244	FBgn0030244	6.82635616317722	1.61414307644917	0.739018286699822	2.18417203673988	0.0289496088888791	0.183434068878862	No-Change	
FBgn0030245	FBgn0030245	2230.90986996995	-0.217098305592503	0.125658259514228	-1.72768830661642	0.084044121109033	0.364463457167459	No-Change	
FBgn0030246	FBgn0030246	1467.96745299504	0.0647561461449035	0.114080441267607	0.567635831570814	0.570282271487589	0.868333995664504	No-Change	
FBgn0030248	FBgn0030248	0.422577745273221	-0.475881240135252	3.25118026223453	-0.146371840916683	0.883627855565048	NA	No-Change	
FBgn0030249	FBgn0030249	8.29589916294197	-1.32071823643688	0.836314214456741	-1.57921294844283	0.114287220935473	0.436178622174521	No-Change	
FBgn0030251	FBgn0030251	0.478845878300652	1.00039946222303	2.70660527501293	0.369614096099866	0.711670046619408	NA	No-Change	
FBgn0030252	FBgn0030252	23.530307163845	-0.215183987497062	0.415512281009579	-0.517876359693207	0.604544537031931	0.884063021934842	No-Change	
FBgn0030257	FBgn0030257	1.45226510079366	1.30183997670025	1.4814787556298	0.87874360111686	0.379540312157038	NA	No-Change	
FBgn0030261	FBgn0030261	2.50318305538562	-0.00570013599757069	1.10724836838385	-0.00514801932459892	0.995892493005125	NA	No-Change	
FBgn0030262	FBgn0030262	17.0121105335606	-1.11790038132612	0.489665745846407	-2.28298669206232	0.0224311522714324	0.15461082029041	No-Change	
FBgn0030263	FBgn0030263	1692.65476017248	0.145812755439551	0.138771482059008	1.05074006039331	0.293377991612906	0.700895622101733	No-Change	
FBgn0030266	FBgn0030266	2348.01830983228	-0.0380753928957391	0.174873566112267	-0.217730979828565	0.827638724289216	0.962483992258816	No-Change	
FBgn0030268	FBgn0030268	3531.72072824693	0.147393292912835	0.130259772118666	1.13153347741589	0.25783062118405	0.662736589509961	No-Change	
FBgn0030269	FBgn0030269	543.991605664671	-0.0640489095937313	0.114009387642149	-0.561786278466533	0.574261642040925	0.869326145054354	No-Change	
FBgn0030270	FBgn0030270	7.80563933983397	-0.568311597878743	0.650502367523091	-0.873650314360415	0.382308716742275	0.769819020619943	No-Change	
FBgn0030271	FBgn0030271	31.3689186887857	-0.475646362481934	0.380444746492525	-1.25023769382312	0.211212731113677	0.603046407885074	No-Change	
FBgn0030272	FBgn0030272	7.61001547535285	0.527897180984308	0.626331096427828	0.842840446522741	0.39931768389888	0.779690309556588	No-Change	
FBgn0030274	FBgn0030274	539.241201578663	-0.02946765280114	0.136104016103185	-0.216508326828501	0.828591535213108	0.962483992258816	No-Change	
FBgn0030276	FBgn0030276	1648.73774341094	-0.112195433811291	0.103186675972101	-1.08730543700842	0.276901846555077	0.684224382131722	No-Change	
FBgn0030277	FBgn0030277	0.334037174913302	0.288264323236239	3.48875370191106	0.0826267337468777	0.934148343498448	NA	No-Change	
FBgn0030286	FBgn0030286	1924.35242927883	-0.0865501740584997	0.128496974035947	-0.673558071758852	0.500592317164375	0.837125147425737	No-Change	
FBgn0030289	FBgn0030289	1053.7706326675	-0.00484250331995732	0.172922785910731	-0.0280038474655226	0.977659082517866	0.993505830899075	No-Change	
FBgn0030290	FBgn0030290	1.2742173885925	-1.45922202657662	1.92858740596955	-0.756627375072498	0.449273135967501	NA	No-Change	
FBgn0030291	FBgn0030291	103.543775299474	-0.296960064827288	0.2376438107831	-1.24960151012865	0.21144515121147	0.603046407885074	No-Change	
FBgn0030292	FBgn0030292	215.761698635096	-0.0324035471263222	0.144457856927432	-0.224311420752974	0.822514990143139	0.961832011921866	No-Change	
FBgn0030293	FBgn0030293	1595.32168398465	-0.0380845011281301	0.126113743597738	-0.301985335155915	0.762663242229205	0.94498528409715	No-Change	
FBgn0030294	FBgn0030294	262.846417595804	0.0192061406130521	0.219925111138039	0.0873303667492393	0.930408917046701	0.986987837677919	No-Change	
FBgn0030296	FBgn0030296	1.63954813460929	0.75197840537114	1.3800487731768	0.544892629874322	0.585827365497974	NA	No-Change	
FBgn0030298	FBgn0030298	1.51025418726828	-1.52518015690107	1.77210315195236	-0.860661048551686	0.389424752003659	NA	No-Change	
FBgn0030299	FBgn0030299	857.004567299161	-0.111203348418678	0.137975552904189	-0.805964144212547	0.420263523786808	0.795133710034492	No-Change	
FBgn0030300	FBgn0030300	110.271497567901	-0.390219280787749	0.192257222526607	-2.0296729332691	0.0423897959384579	0.237528545912919	No-Change	
FBgn0030301	FBgn0030301	954.871724866167	-0.0546608258312514	0.118460277535481	-0.461427467235837	0.64449194890824	0.902554558713999	No-Change	
FBgn0030302	FBgn0030302	1.70365214585875	1.36785768319175	1.51615618968207	0.902187843508777	0.366957091388929	NA	No-Change	
FBgn0030303	FBgn0030303	1.07001042923846	1.08393535793154	1.69298217812766	0.640252078217569	0.522008730374054	NA	No-Change	
FBgn0030304	FBgn0030304	0.881742215717216	0.00566799413985987	1.91442054268627	0.0029606839320198	0.997637719452379	NA	No-Change	
FBgn0030305	FBgn0030305	519.448154967756	0.47891144146808	0.131791611191755	3.63385375698359	0.000279219165315387	0.00470201351177873	No-Change	
FBgn0030306	FBgn0030306	1043.44154963808	-0.0534711476000884	0.0940890589197951	-0.568303564877497	0.56982885881036	0.868333995664504	No-Change	
FBgn0030307	FBgn0030307	0.787547840254261	1.3609433762273	2.05021627054986	0.663804787707737	0.506815261016026	NA	No-Change	
FBgn0030309	FBgn0030309	7373.31181676685	-0.147950044570488	0.142758340115407	-1.03636708335838	0.30003092077708	0.707572278366835	No-Change	
FBgn0030310	FBgn0030310	2160.34093371249	0.167382778398506	0.171721376517934	0.974734664912413	0.32969189312524	0.734014671721582	No-Change	
FBgn0030311	FBgn0030311	706.450720822308	-0.046926491400535	0.151472468641959	-0.309802116656967	0.756711441894987	0.943120259225324	No-Change	
FBgn0030313	FBgn0030313	4.90197080169124	-0.0685293664738158	0.950195325557594	-0.0721213466648043	0.942505338278596	NA	No-Change	
FBgn0030314	FBgn0030314	589.595324745586	0.0478198405802119	0.14716525433867	0.324939747463517	0.745226673649352	0.938688190503593	No-Change	
FBgn0030316	FBgn0030316	931.634717193029	0.128649616708353	0.164906908853896	0.780134790000425	0.435311540592067	0.803870886765312	No-Change	
FBgn0030317	FBgn0030317	52.5401528734392	-0.0404175512855184	0.261338212854123	-0.154656109583481	0.877092433049488	0.974444980656999	No-Change	
FBgn0030318	FBgn0030318	2264.33369552952	0.398697925503383	0.107869417367848	3.69611642699224	0.000218922607306548	0.00381114140604705	No-Change	
FBgn0030319	FBgn0030319	9.48384488221464	0.236180618234082	0.582332278439288	0.405577068245419	0.685053381046458	0.91781655775399	No-Change	
FBgn0030320	FBgn0030320	760.101495577755	0.162476625708917	0.115829245654658	1.40272540661568	0.160698738058394	0.523719686870844	No-Change	
FBgn0030321	FBgn0030321	2961.10606492705	0.0189051678394309	0.0927959941253779	0.203728275316367	0.838565845057258	0.963356448247796	No-Change	
FBgn0030322	FBgn0030322	428.086908252535	0.513803777503279	0.172941736786076	2.97096459797233	0.00296865999737102	0.0328139497492979	No-Change	
FBgn0030323	FBgn0030323	155.449922016263	-0.00614175561531813	0.158837436646311	-0.0386669272999802	0.969155941871061	0.992522525667532	No-Change	
FBgn0030326	FBgn0030326	140.617019155969	-1.23967178705622	0.246930684601972	-5.02032296656224	5.15846738222585e-07	1.78504026393922e-05	Down	
FBgn0030327	FBgn0030327	400.513536074603	-0.0828933354819891	0.136209307637342	-0.608573209275045	0.542807366732997	0.856936813019357	No-Change	
FBgn0030328	FBgn0030328	2037.19648583838	0.036823152307474	0.128018719739897	0.287638810810557	0.7736232330564	0.947626656543218	No-Change	
FBgn0030329	FBgn0030329	838.667269198589	-0.0549232658381744	0.106178691879031	-0.517272014433444	0.604966287053852	0.884063021934842	No-Change	
FBgn0030330	FBgn0030330	359.932744720126	0.0721397555228099	0.167527762127128	0.430613735937491	0.666749251909031	0.909964610058719	No-Change	
FBgn0030331	FBgn0030331	1058.04437452759	-0.0310430237208157	0.146294153191296	-0.212195928843604	0.831954182736658	0.962964639029023	No-Change	
FBgn0030332	FBgn0030332	522.988576350029	0.00273965628795546	0.179218313396007	0.0152866983068958	0.987803454458314	0.996932206846717	No-Change	
FBgn0030334	FBgn0030334	9477.28397128591	-0.00508440068667449	0.0868731269609478	-0.0585267373759907	0.953329065646261	0.990650933809799	No-Change	
FBgn0030336	FBgn0030336	1364.74310848639	0.0911514361729445	0.167653164328309	0.543690520475033	0.586654456783874	0.874075585943421	No-Change	
FBgn0030338	FBgn0030338	2.65283258016938	-0.251901292072525	1.09650970653233	-0.229730106876257	0.818301498609988	NA	No-Change	
FBgn0030339	FBgn0030339	1.47529465877396	0.97955660215416	1.63614394227264	0.598698303276136	0.54937408886335	NA	No-Change	
FBgn0030340	FBgn0030340	1053.46376267663	-0.0687157783626007	0.180855512030044	-0.379948488112354	0.703983653199768	0.922486499252504	No-Change	
FBgn0030341	FBgn0030341	1167.01185796619	0.17188343150493	0.108886101823414	1.57856171381433	0.114436622248489	0.436178622174521	No-Change	
